Experiment;Structure;Fragment;Species;Date;Green;Survival (%)
CONTROL;11;13;Acropora verweyi;24-6-2020;67.00276181;80
CONTROL;11;14;Porites cylindrica;24-6-2020;;0
CONTROL;11;15;Porites cylindrica;24-6-2020;;0
CONTROL;11;16;Acropora verweyi;24-6-2020;58.81803272;90
CONTROL;12;1;Porites cylindrica;10-3-2020;172.935965;90
CONTROL;12;2;Millepora sp;10-3-2020;111.4625547;90
CONTROL;12;3;Acropora verweyi;10-3-2020;143.5342621;90
CONTROL;12;4;Millepora sp;10-3-2020;121.1858366;100
CONTROL;12;5;Pocillopora verrucose;10-3-2020;128.8962385;90
CONTROL;12;6;Acropora verweyi;10-3-2020;136.8144097;100
CONTROL;12;7;Porites cylindrica;10-3-2020;118.5683228;70
CONTROL;12;8;Millepora sp;10-3-2020;140.4511775;90
CONTROL;12;9;Acropora verweyi;10-3-2020;115.5491074;100
CONTROL;12;10;Porites cylindrica;10-3-2020;146.6014847;100
CONTROL;12;11;Pocillopora verrucose;10-3-2020;158.6165127;100
CONTROL;12;12;Pocillopora verrucose;10-3-2020;146.1890295;90
CONTROL;12;13;Millepora sp;10-3-2020;115.2553231;90
CONTROL;12;14;Pocillopora verrucose;10-3-2020;160.4985339;80
CONTROL;12;15;Acropora verweyi;10-3-2020;127.8074879;100
CONTROL;12;16;Porites cylindrica;10-3-2020;139.1853039;80
CONTROL;12;1;Porites cylindrica;16-3-2020;100.2207462;90
CONTROL;12;2;Millepora sp;16-3-2020;68.63096414;70
CONTROL;12;3;Acropora verweyi;16-3-2020;67.13841669;90
CONTROL;12;4;Millepora sp;16-3-2020;69.86957692;90
CONTROL;12;5;Pocillopora verrucose;16-3-2020;114.2197634;70
CONTROL;12;6;Acropora verweyi;16-3-2020;71.1114369;100
CONTROL;12;7;Porites cylindrica;16-3-2020;91.30579876;60
CONTROL;12;8;Millepora sp;16-3-2020;71.36112546;90
CONTROL;12;9;Acropora verweyi;16-3-2020;73.51075852;100
CONTROL;12;10;Porites cylindrica;16-3-2020;120.9782412;100
CONTROL;12;11;Pocillopora verrucose;16-3-2020;114.1754436;100
CONTROL;12;12;Pocillopora verrucose;16-3-2020;113.7930073;90
CONTROL;12;13;Millepora sp;16-3-2020;77.33015853;100
CONTROL;12;14;Pocillopora verrucose;16-3-2020;116.4529402;90
CONTROL;12;15;Acropora verweyi;16-3-2020;64.12177986;100
CONTROL;12;16;Porites cylindrica;16-3-2020;99.90848459;80
CONTROL;12;1;Porites cylindrica;24-3-2020;162.6421195;90
CONTROL;12;2;Millepora sp;24-3-2020;107.1316971;70
CONTROL;12;3;Acropora verweyi;24-3-2020;64.77043815;100
CONTROL;12;4;Millepora sp;24-3-2020;108.9966644;100
CONTROL;12;5;Pocillopora verrucose;24-3-2020;182.0781798;100
CONTROL;12;6;Acropora verweyi;24-3-2020;71.44332448;100
CONTROL;12;7;Porites cylindrica;24-3-2020;158.0064707;60
CONTROL;12;8;Millepora sp;24-3-2020;101.6436716;100
CONTROL;12;9;Acropora verweyi;24-3-2020;74.52368758;100
CONTROL;12;10;Porites cylindrica;24-3-2020;164.9303149;100
CONTROL;12;11;Pocillopora verrucose;24-3-2020;181.8096304;100
CONTROL;12;12;Pocillopora verrucose;24-3-2020;171.2633484;100
CONTROL;12;13;Millepora sp;24-3-2020;104.2785356;90
CONTROL;12;14;Pocillopora verrucose;24-3-2020;184.953183;90
CONTROL;12;15;Acropora verweyi;24-3-2020;68.8175279;100
CONTROL;12;16;Porites cylindrica;24-3-2020;129.2006042;80
CONTROL;12;1;Porites cylindrica;31-3-2020;173.0706642;90
CONTROL;12;2;Millepora sp;31-3-2020;131.0218113;80
CONTROL;12;3;Acropora verweyi;31-3-2020;73.35440666;90
CONTROL;12;4;Millepora sp;31-3-2020;152.7922993;100
CONTROL;12;5;Pocillopora verrucose;31-3-2020;169.2314219;100
CONTROL;12;6;Acropora verweyi;31-3-2020;103.2914279;100
CONTROL;12;7;Porites cylindrica;31-3-2020;158.7559147;60
CONTROL;12;8;Millepora sp;31-3-2020;135.3801442;100
CONTROL;12;9;Acropora verweyi;31-3-2020;88.99795152;100
CONTROL;12;10;Porites cylindrica;31-3-2020;192.2584159;100
CONTROL;12;11;Pocillopora verrucose;31-3-2020;192.7053246;100
CONTROL;12;12;Pocillopora verrucose;31-3-2020;176.6559621;100
CONTROL;12;13;Millepora sp;31-3-2020;158.2835478;80
CONTROL;12;14;Pocillopora verrucose;31-3-2020;176.063548;90
CONTROL;12;15;Acropora verweyi;31-3-2020;73.67290219;100
CONTROL;12;16;Porites cylindrica;31-3-2020;144.3815149;80
CONTROL;12;1;Porites cylindrica;7-4-2020;189.7561944;90
CONTROL;12;2;Millepora sp;7-4-2020;135.6229129;70
CONTROL;12;3;Acropora verweyi;7-4-2020;84.27982747;90
CONTROL;12;4;Millepora sp;7-4-2020;160.6386748;90
CONTROL;12;5;Pocillopora verrucose;7-4-2020;166.0474376;100
CONTROL;12;6;Acropora verweyi;7-4-2020;113.2541752;100
CONTROL;12;7;Porites cylindrica;7-4-2020;154.2340422;60
CONTROL;12;8;Millepora sp;7-4-2020;142.7421842;90
CONTROL;12;9;Acropora verweyi;7-4-2020;105.7124479;100
CONTROL;12;10;Porites cylindrica;7-4-2020;190.4692373;80
CONTROL;12;11;Pocillopora verrucose;7-4-2020;163.6235347;100
CONTROL;12;12;Pocillopora verrucose;7-4-2020;164.0506955;90
CONTROL;12;13;Millepora sp;7-4-2020;188.8504528;80
CONTROL;12;14;Pocillopora verrucose;7-4-2020;167.193911;90
CONTROL;12;15;Acropora verweyi;7-4-2020;90.62148406;100
CONTROL;12;16;Porites cylindrica;7-4-2020;126.073146;70
CONTROL;12;1;Porites cylindrica;14-4-2020;170.0043018;90
CONTROL;12;2;Millepora sp;14-4-2020;148.6554221;70
CONTROL;12;3;Acropora verweyi;14-4-2020;132.2264438;90
CONTROL;12;4;Millepora sp;14-4-2020;136.2868255;90
CONTROL;12;5;Pocillopora verrucose;14-4-2020;155.5076448;100
CONTROL;12;6;Acropora verweyi;14-4-2020;154.6790027;100
CONTROL;12;7;Porites cylindrica;14-4-2020;138.1980621;70
CONTROL;12;8;Millepora sp;14-4-2020;125.0311933;80
CONTROL;12;9;Acropora verweyi;14-4-2020;123.1730226;100
CONTROL;12;10;Porites cylindrica;14-4-2020;146.9511811;80
CONTROL;12;11;Pocillopora verrucose;14-4-2020;150.0264853;100
CONTROL;12;12;Pocillopora verrucose;14-4-2020;173.0470713;90
CONTROL;12;13;Millepora sp;14-4-2020;137.967364;90
CONTROL;12;14;Pocillopora verrucose;14-4-2020;155.6985154;100
CONTROL;12;15;Acropora verweyi;14-4-2020;113.5768765;100
CONTROL;12;16;Porites cylindrica;14-4-2020;147.0779099;60
CONTROL;12;1;Porites cylindrica;21-4-2020;148.5615746;70
CONTROL;12;2;Millepora sp;21-4-2020;106.6581261;60
CONTROL;12;3;Acropora verweyi;21-4-2020;112.3333678;90
CONTROL;12;4;Millepora sp;21-4-2020;155.1596217;90
CONTROL;12;5;Pocillopora verrucose;21-4-2020;156.8306709;90
CONTROL;12;6;Acropora verweyi;21-4-2020;160.8525507;90
CONTROL;12;7;Porites cylindrica;21-4-2020;150.4863713;60
CONTROL;12;8;Millepora sp;21-4-2020;132.806205;100
CONTROL;12;9;Acropora verweyi;21-4-2020;106.0235561;100
CONTROL;12;10;Porites cylindrica;21-4-2020;146.766258;80
CONTROL;12;11;Pocillopora verrucose;21-4-2020;163.0594191;100
CONTROL;12;12;Pocillopora verrucose;21-4-2020;171.5576864;80
CONTROL;12;13;Millepora sp;21-4-2020;133.6540511;90
CONTROL;12;14;Pocillopora verrucose;21-4-2020;177.3245165;90
CONTROL;12;15;Acropora verweyi;21-4-2020;117.2713648;100
CONTROL;12;16;Porites cylindrica;21-4-2020;148.9468778;80
CONTROL;12;1;Porites cylindrica;5-5-2020;181.2991229;70
CONTROL;12;2;Millepora sp;5-5-2020;139.6332259;40
CONTROL;12;3;Acropora verweyi;5-5-2020;115.7216096;90
CONTROL;12;4;Millepora sp;5-5-2020;161.0909254;90
CONTROL;12;5;Pocillopora verrucose;5-5-2020;169.3295418;100
CONTROL;12;6;Acropora verweyi;5-5-2020;161.9752611;90
CONTROL;12;7;Porites cylindrica;5-5-2020;158.6371128;60
CONTROL;12;8;Millepora sp;5-5-2020;145.5656792;100
CONTROL;12;9;Acropora verweyi;5-5-2020;152.7852314;100
CONTROL;12;10;Porites cylindrica;5-5-2020;168.3480482;80
CONTROL;12;11;Pocillopora verrucose;5-5-2020;159.3752849;50
CONTROL;12;12;Pocillopora verrucose;5-5-2020;163.3253251;30
CONTROL;12;13;Millepora sp;5-5-2020;155.0261856;100
CONTROL;12;14;Pocillopora verrucose;5-5-2020;156.4894105;30
CONTROL;12;15;Acropora verweyi;5-5-2020;143.2122978;100
CONTROL;12;16;Porites cylindrica;5-5-2020;146.4010944;80
CONTROL;12;1;Porites cylindrica;27-5-2020;;0
CONTROL;12;2;Millepora sp;27-5-2020;75.7261316;50
CONTROL;12;3;Acropora verweyi;27-5-2020;94.41370195;100
CONTROL;12;4;Millepora sp;27-5-2020;71.42429244;100
CONTROL;12;5;Pocillopora verrucose;27-5-2020;126.7876802;30
CONTROL;12;6;Acropora verweyi;27-5-2020;122.0262078;100
CONTROL;12;7;Porites cylindrica;27-5-2020;107.2512682;70
CONTROL;12;8;Millepora sp;27-5-2020;63.17427311;100
CONTROL;12;9;Acropora verweyi;27-5-2020;136.1356378;100
CONTROL;12;10;Porites cylindrica;27-5-2020;159.4279904;70
CONTROL;12;11;Pocillopora verrucose;27-5-2020;;0
CONTROL;12;12;Pocillopora verrucose;27-5-2020;130.0650695;10
CONTROL;12;13;Millepora sp;27-5-2020;71.63184864;100
CONTROL;12;14;Pocillopora verrucose;27-5-2020;;0
CONTROL;12;15;Acropora verweyi;27-5-2020;112.923025;100
CONTROL;12;16;Porites cylindrica;27-5-2020;103.7253258;40
CONTROL;12;1;Porites cylindrica;24-6-2020;;0
CONTROL;12;2;Millepora sp;24-6-2020;51.38840802;50
CONTROL;12;3;Acropora verweyi;24-6-2020;51.21796086;100
CONTROL;12;4;Millepora sp;24-6-2020;43.10689184;80
CONTROL;12;5;Pocillopora verrucose;24-6-2020;;0
CONTROL;12;6;Acropora verweyi;24-6-2020;48.06185781;100
CONTROL;12;7;Porites cylindrica;24-6-2020;;0
CONTROL;12;8;Millepora sp;24-6-2020;44.84219846;100
CONTROL;12;9;Acropora verweyi;24-6-2020;44.19415693;100
CONTROL;12;10;Porites cylindrica;24-6-2020;;0
CONTROL;12;11;Pocillopora verrucose;24-6-2020;;0
CONTROL;12;12;Pocillopora verrucose;24-6-2020;;0
CONTROL;12;13;Millepora sp;24-6-2020;31.17513469;80
CONTROL;12;14;Pocillopora verrucose;24-6-2020;;0
CONTROL;12;15;Acropora verweyi;24-6-2020;39.09992619;100
CONTROL;12;16;Porites cylindrica;24-6-2020;52.85295139;60
CONTROL;13;1;Pocillopora verrucose;10-3-2020;110.7644213;100
CONTROL;13;2;Millepora sp;10-3-2020;116.0793139;80
CONTROL;13;3;Acropora verweyi;10-3-2020;137.8998908;70
CONTROL;13;4;Porites cylindrica;10-3-2020;146.8723898;90
CONTROL;13;5;Porites cylindrica;10-3-2020;125.5821576;80
CONTROL;13;6;Acropora verweyi;10-3-2020;122.8929713;90
CONTROL;13;7;Porites cylindrica;10-3-2020;119.0186879;70
CONTROL;13;8;Pocillopora verrucose;10-3-2020;155.4779734;100
CONTROL;13;9;Acropora verweyi;10-3-2020;135.1699658;80
CONTROL;13;10;Pocillopora verrucose;10-3-2020;135.066374;100
CONTROL;13;11;Millepora sp;10-3-2020;107.9583726;100
CONTROL;13;12;Acropora verweyi;10-3-2020;139.3054077;90
CONTROL;13;13;Millepora sp;10-3-2020;110.7851716;100
CONTROL;13;14;Porites cylindrica;10-3-2020;150.4699608;80
CONTROL;13;15;Pocillopora verrucose;10-3-2020;124.6468182;100
CONTROL;13;16;Millepora sp;10-3-2020;95.03978747;100
CONTROL;13;1;Pocillopora verrucose;16-3-2020;104.968694;100
CONTROL;13;2;Millepora sp;16-3-2020;62.79113795;90
CONTROL;13;3;Acropora verweyi;16-3-2020;66.35994163;70
CONTROL;13;4;Porites cylindrica;16-3-2020;114.0744203;90
CONTROL;13;5;Porites cylindrica;16-3-2020;108.7758659;80
CONTROL;13;6;Acropora verweyi;16-3-2020;74.34354333;100
CONTROL;13;7;Porites cylindrica;16-3-2020;83.30002118;80
CONTROL;13;8;Pocillopora verrucose;16-3-2020;108.9988483;100
CONTROL;13;9;Acropora verweyi;16-3-2020;72.05511647;100
CONTROL;13;10;Pocillopora verrucose;16-3-2020;106.7683913;100
CONTROL;13;11;Millepora sp;16-3-2020;58.24148322;90
CONTROL;13;12;Acropora verweyi;16-3-2020;78.00302464;100
CONTROL;13;13;Millepora sp;16-3-2020;65.21705475;100
CONTROL;13;14;Porites cylindrica;16-3-2020;88.17290868;90
CONTROL;13;15;Pocillopora verrucose;16-3-2020;117.5216056;100
CONTROL;13;16;Millepora sp;16-3-2020;63.30896596;90
CONTROL;13;1;Pocillopora verrucose;24-3-2020;155.9695211;90
CONTROL;13;2;Millepora sp;24-3-2020;110.6086535;100
CONTROL;13;3;Acropora verweyi;24-3-2020;88.07813985;100
CONTROL;13;4;Porites cylindrica;24-3-2020;155.6500695;80
CONTROL;13;5;Porites cylindrica;24-3-2020;145.6258774;80
CONTROL;13;6;Acropora verweyi;24-3-2020;97.07831522;100
CONTROL;13;7;Porites cylindrica;24-3-2020;107.6850466;90
CONTROL;13;8;Pocillopora verrucose;24-3-2020;161.8632201;100
CONTROL;13;9;Acropora verweyi;24-3-2020;87.64207302;90
CONTROL;13;10;Pocillopora verrucose;24-3-2020;169.0967279;100
CONTROL;13;11;Millepora sp;24-3-2020;89.09668753;90
CONTROL;13;12;Acropora verweyi;24-3-2020;105.1560476;100
CONTROL;13;13;Millepora sp;24-3-2020;135.2209239;90
CONTROL;13;14;Porites cylindrica;24-3-2020;179.6527387;90
CONTROL;13;15;Pocillopora verrucose;24-3-2020;180.1783379;100
CONTROL;13;16;Millepora sp;24-3-2020;109.9485882;90
CONTROL;13;1;Pocillopora verrucose;31-3-2020;179.8440659;100
CONTROL;13;2;Millepora sp;31-3-2020;142.8893068;90
CONTROL;13;3;Acropora verweyi;31-3-2020;75.99612254;80
CONTROL;13;4;Porites cylindrica;31-3-2020;141.8591624;90
CONTROL;13;5;Porites cylindrica;31-3-2020;182.9916445;80
CONTROL;13;6;Acropora verweyi;31-3-2020;97.61553752;100
CONTROL;13;7;Porites cylindrica;31-3-2020;122.186866;80
CONTROL;13;8;Pocillopora verrucose;31-3-2020;193.4407594;100
CONTROL;13;9;Acropora verweyi;31-3-2020;105.293347;90
CONTROL;13;10;Pocillopora verrucose;31-3-2020;191.6058796;100
CONTROL;13;11;Millepora sp;31-3-2020;109.1125458;100
CONTROL;13;12;Acropora verweyi;31-3-2020;120.9799528;100
CONTROL;13;13;Millepora sp;31-3-2020;144.264341;90
CONTROL;13;14;Porites cylindrica;31-3-2020;192.7560907;80
CONTROL;13;15;Pocillopora verrucose;31-3-2020;182.5002863;100
CONTROL;13;16;Millepora sp;31-3-2020;149.9552381;100
CONTROL;13;1;Pocillopora verrucose;7-4-2020;186.0098714;90
CONTROL;13;2;Millepora sp;7-4-2020;143.2843045;80
CONTROL;13;3;Acropora verweyi;7-4-2020;113.3028548;80
CONTROL;13;4;Porites cylindrica;7-4-2020;167.3330275;90
CONTROL;13;5;Porites cylindrica;7-4-2020;202.2478004;90
CONTROL;13;6;Acropora verweyi;7-4-2020;103.9583852;100
CONTROL;13;7;Porites cylindrica;7-4-2020;152.7957057;80
CONTROL;13;8;Pocillopora verrucose;7-4-2020;171.5964754;100
CONTROL;13;9;Acropora verweyi;7-4-2020;113.3061632;80
CONTROL;13;10;Pocillopora verrucose;7-4-2020;153.2595118;100
CONTROL;13;11;Millepora sp;7-4-2020;102.6818231;90
CONTROL;13;12;Acropora verweyi;7-4-2020;127.0256996;90
CONTROL;13;13;Millepora sp;7-4-2020;163.2017555;90
CONTROL;13;14;Porites cylindrica;7-4-2020;128.5479831;70
CONTROL;13;15;Pocillopora verrucose;7-4-2020;156.0526212;100
CONTROL;13;16;Millepora sp;7-4-2020;149.3778231;70
CONTROL;13;1;Pocillopora verrucose;14-4-2020;151.4385746;100
CONTROL;13;2;Millepora sp;14-4-2020;129.2015848;70
CONTROL;13;3;Acropora verweyi;14-4-2020;132.6097445;70
CONTROL;13;4;Porites cylindrica;14-4-2020;186.2606231;90
CONTROL;13;5;Porites cylindrica;14-4-2020;204.9935251;90
CONTROL;13;6;Acropora verweyi;14-4-2020;127.1225914;100
CONTROL;13;7;Porites cylindrica;14-4-2020;136.4063992;80
CONTROL;13;8;Pocillopora verrucose;14-4-2020;171.382943;100
CONTROL;13;9;Acropora verweyi;14-4-2020;134.156604;80
CONTROL;13;10;Pocillopora verrucose;14-4-2020;160.973619;100
CONTROL;13;11;Millepora sp;14-4-2020;113.2227286;90
CONTROL;13;12;Acropora verweyi;14-4-2020;128.9586102;90
CONTROL;13;13;Millepora sp;14-4-2020;155.5396413;80
CONTROL;13;14;Porites cylindrica;14-4-2020;182.8043311;80
CONTROL;13;15;Pocillopora verrucose;14-4-2020;152.9318376;100
CONTROL;13;16;Millepora sp;14-4-2020;147.0243524;90
CONTROL;13;1;Pocillopora verrucose;21-4-2020;153.8192649;100
CONTROL;13;2;Millepora sp;21-4-2020;152.2014252;80
CONTROL;13;3;Acropora verweyi;21-4-2020;111.5795898;70
CONTROL;13;4;Porites cylindrica;21-4-2020;183.79151;90
CONTROL;13;5;Porites cylindrica;21-4-2020;197.7745905;50
CONTROL;13;6;Acropora verweyi;21-4-2020;129.1337583;100
CONTROL;13;7;Porites cylindrica;21-4-2020;143.0326959;80
CONTROL;13;8;Pocillopora verrucose;21-4-2020;214.7704185;100
CONTROL;13;9;Acropora verweyi;21-4-2020;156.8894707;90
CONTROL;13;10;Pocillopora verrucose;21-4-2020;167.8105819;100
CONTROL;13;11;Millepora sp;21-4-2020;121.2110472;90
CONTROL;13;12;Acropora verweyi;21-4-2020;147.1030632;80
CONTROL;13;13;Millepora sp;21-4-2020;182.4036275;80
CONTROL;13;14;Porites cylindrica;21-4-2020;178.3842185;90
CONTROL;13;15;Pocillopora verrucose;21-4-2020;148.8489257;90
CONTROL;13;16;Millepora sp;21-4-2020;167.3075502;90
CONTROL;13;1;Pocillopora verrucose;5-5-2020;173.1097282;100
CONTROL;13;2;Millepora sp;5-5-2020;163.4261801;90
CONTROL;13;3;Acropora verweyi;5-5-2020;157.8605482;70
CONTROL;13;4;Porites cylindrica;5-5-2020;184.306265;80
CONTROL;13;5;Porites cylindrica;5-5-2020;179.821946;30
CONTROL;13;6;Acropora verweyi;5-5-2020;168.6665173;100
CONTROL;13;7;Porites cylindrica;5-5-2020;149.8579467;90
CONTROL;13;8;Pocillopora verrucose;5-5-2020;190.963668;100
CONTROL;13;9;Acropora verweyi;5-5-2020;180.7036444;90
CONTROL;13;10;Pocillopora verrucose;5-5-2020;177.9796611;80
CONTROL;13;11;Millepora sp;5-5-2020;160.4791579;90
CONTROL;13;12;Acropora verweyi;5-5-2020;194.9961487;90
CONTROL;13;13;Millepora sp;5-5-2020;158.5451013;80
CONTROL;13;14;Porites cylindrica;5-5-2020;168.1145291;80
CONTROL;13;15;Pocillopora verrucose;5-5-2020;161.3680057;30
CONTROL;13;16;Millepora sp;5-5-2020;151.4798729;90
CONTROL;13;1;Pocillopora verrucose;27-5-2020;177.2742143;30
CONTROL;13;2;Millepora sp;27-5-2020;74.89132457;90
CONTROL;13;3;Acropora verweyi;27-5-2020;110.8660854;70
CONTROL;13;4;Porites cylindrica;27-5-2020;172.3699842;70
CONTROL;13;5;Porites cylindrica;27-5-2020;187.0774539;30
CONTROL;13;6;Acropora verweyi;27-5-2020;131.9109066;90
CONTROL;13;7;Porites cylindrica;27-5-2020;86.49228231;80
CONTROL;13;8;Pocillopora verrucose;27-5-2020;161.728012;10
CONTROL;13;9;Acropora verweyi;27-5-2020;106.9552269;90
CONTROL;13;10;Pocillopora verrucose;27-5-2020;120.1279955;10
CONTROL;13;11;Millepora sp;27-5-2020;60.92947292;100
CONTROL;13;12;Acropora verweyi;27-5-2020;101.7179957;90
CONTROL;13;13;Millepora sp;27-5-2020;80.46534577;90
CONTROL;13;14;Porites cylindrica;27-5-2020;140.5709499;70
CONTROL;13;15;Pocillopora verrucose;27-5-2020;;0
CONTROL;13;16;Millepora sp;27-5-2020;76.49261025;100
CONTROL;13;1;Pocillopora verrucose;24-6-2020;;0
CONTROL;13;2;Millepora sp;24-6-2020;31.25442606;90
CONTROL;13;3;Acropora verweyi;24-6-2020;63.01221458;70
CONTROL;13;4;Porites cylindrica;24-6-2020;;0
CONTROL;13;5;Porites cylindrica;24-6-2020;;0
CONTROL;13;6;Acropora verweyi;24-6-2020;70.94039137;90
CONTROL;13;7;Porites cylindrica;24-6-2020;57.62515881;90
CONTROL;13;8;Pocillopora verrucose;24-6-2020;;0
CONTROL;13;9;Acropora verweyi;24-6-2020;88.25363404;100
CONTROL;13;10;Pocillopora verrucose;24-6-2020;;0
CONTROL;13;11;Millepora sp;24-6-2020;36.71712859;100
CONTROL;13;12;Acropora verweyi;24-6-2020;53.31711831;90
CONTROL;13;13;Millepora sp;24-6-2020;45.50897557;90
CONTROL;13;14;Porites cylindrica;24-6-2020;140.2301661;10
CONTROL;13;15;Pocillopora verrucose;24-6-2020;;0
CONTROL;13;16;Millepora sp;24-6-2020;51.94003601;90
CONTROL;14;1;Millepora sp;10-3-2020;132.1157442;100
CONTROL;14;2;Millepora sp;10-3-2020;120.9279556;90
CONTROL;14;3;Acropora verweyi;10-3-2020;;0
CONTROL;14;4;Millepora sp;10-3-2020;111.6331392;100
CONTROL;14;5;Pocillopora verrucose;10-3-2020;167.8071945;100
CONTROL;14;6;Acropora verweyi;10-3-2020;136.4303374;100
CONTROL;14;7;Pocillopora verrucose;10-3-2020;149.4085096;100
CONTROL;14;8;Porites cylindrica;10-3-2020;129.0769377;70
CONTROL;14;9;Porites cylindrica;10-3-2020;145.2056746;90
CONTROL;14;10;Millepora sp;10-3-2020;104.5877768;100
CONTROL;14;11;Porites cylindrica;10-3-2020;;0
CONTROL;14;12;Acropora verweyi;10-3-2020;157.8610255;100
CONTROL;14;13;Pocillopora verrucose;10-3-2020;123.5517815;100
CONTROL;14;14;Porites cylindrica;10-3-2020;157.0155633;40
CONTROL;14;15;Acropora verweyi;10-3-2020;148.6314923;100
CONTROL;14;16;Pocillopora verrucose;10-3-2020;177.5297004;100
CONTROL;14;1;Millepora sp;16-3-2020;49.09660672;100
CONTROL;14;2;Millepora sp;16-3-2020;65.31856415;100
CONTROL;14;3;Acropora verweyi;16-3-2020;;0
CONTROL;14;4;Millepora sp;16-3-2020;93.59332243;100
CONTROL;14;5;Pocillopora verrucose;16-3-2020;134.4970742;100
CONTROL;14;6;Acropora verweyi;16-3-2020;70.29488157;100
CONTROL;14;7;Pocillopora verrucose;16-3-2020;105.8099848;100
CONTROL;14;8;Porites cylindrica;16-3-2020;79.3611187;70
CONTROL;14;9;Porites cylindrica;16-3-2020;94.32519346;80
CONTROL;14;10;Millepora sp;16-3-2020;65.3692066;100
CONTROL;14;11;Porites cylindrica;16-3-2020;;0
CONTROL;14;12;Acropora verweyi;16-3-2020;77.34422621;90
CONTROL;14;13;Pocillopora verrucose;16-3-2020;131.5107011;100
CONTROL;14;14;Porites cylindrica;16-3-2020;62.68395287;30
CONTROL;14;15;Acropora verweyi;16-3-2020;73.27516499;100
CONTROL;14;16;Pocillopora verrucose;16-3-2020;111.5017952;100
CONTROL;14;1;Millepora sp;24-3-2020;85.91797265;80
CONTROL;14;2;Millepora sp;24-3-2020;84.99042254;80
CONTROL;14;3;Acropora verweyi;24-3-2020;;0
CONTROL;14;4;Millepora sp;24-3-2020;82.78984399;90
CONTROL;14;5;Pocillopora verrucose;24-3-2020;202.9377467;100
CONTROL;14;6;Acropora verweyi;24-3-2020;62.517101;90
CONTROL;14;7;Pocillopora verrucose;24-3-2020;160.1139018;100
CONTROL;14;8;Porites cylindrica;24-3-2020;101.7649522;60
CONTROL;14;9;Porites cylindrica;24-3-2020;162.0599849;50
CONTROL;14;10;Millepora sp;24-3-2020;66.62777416;100
CONTROL;14;11;Porites cylindrica;24-3-2020;;0
CONTROL;14;12;Acropora verweyi;24-3-2020;60.93074146;100
CONTROL;14;13;Pocillopora verrucose;24-3-2020;154.1674449;100
CONTROL;14;14;Porites cylindrica;24-3-2020;;0
CONTROL;14;15;Acropora verweyi;24-3-2020;51.22724789;100
CONTROL;14;16;Pocillopora verrucose;24-3-2020;154.1247416;100
CONTROL;14;1;Millepora sp;31-3-2020;80.71169902;90
CONTROL;14;2;Millepora sp;31-3-2020;115.8970239;90
CONTROL;14;3;Acropora verweyi;31-3-2020;;0
CONTROL;14;4;Millepora sp;31-3-2020;139.0338749;90
CONTROL;14;5;Pocillopora verrucose;31-3-2020;197.6345927;100
CONTROL;14;6;Acropora verweyi;31-3-2020;92.07836965;90
CONTROL;14;7;Pocillopora verrucose;31-3-2020;185.8028835;100
CONTROL;14;8;Porites cylindrica;31-3-2020;138.8270504;80
CONTROL;14;9;Porites cylindrica;31-3-2020;173.7863684;80
CONTROL;14;10;Millepora sp;31-3-2020;131.8446307;100
CONTROL;14;11;Porites cylindrica;31-3-2020;;0
CONTROL;14;12;Acropora verweyi;31-3-2020;70.4456971;100
CONTROL;14;13;Pocillopora verrucose;31-3-2020;183.7436638;100
CONTROL;14;14;Porites cylindrica;31-3-2020;179.6211784;40
CONTROL;14;15;Acropora verweyi;31-3-2020;95.94790765;100
CONTROL;14;16;Pocillopora verrucose;31-3-2020;191.2843508;100
CONTROL;14;1;Millepora sp;7-4-2020;138.5715376;90
CONTROL;14;2;Millepora sp;7-4-2020;190.7970831;90
CONTROL;14;3;Acropora verweyi;7-4-2020;;0
CONTROL;14;4;Millepora sp;7-4-2020;162.4484916;90
CONTROL;14;5;Pocillopora verrucose;7-4-2020;150.1965408;100
CONTROL;14;6;Acropora verweyi;7-4-2020;121.9568978;90
CONTROL;14;7;Pocillopora verrucose;7-4-2020;157.8578651;100
CONTROL;14;8;Porites cylindrica;7-4-2020;176.9690308;90
CONTROL;14;9;Porites cylindrica;7-4-2020;138.451076;80
CONTROL;14;10;Millepora sp;7-4-2020;142.3904216;90
CONTROL;14;11;Porites cylindrica;7-4-2020;;0
CONTROL;14;12;Acropora verweyi;7-4-2020;77.49377875;100
CONTROL;14;13;Pocillopora verrucose;7-4-2020;153.5873243;100
CONTROL;14;14;Porites cylindrica;7-4-2020;148.134552;30
CONTROL;14;15;Acropora verweyi;7-4-2020;106.1303466;100
CONTROL;14;16;Pocillopora verrucose;7-4-2020;151.4763445;100
CONTROL;14;1;Millepora sp;14-4-2020;125.7704718;80
CONTROL;14;2;Millepora sp;14-4-2020;177.3747364;90
CONTROL;14;3;Acropora verweyi;14-4-2020;;0
CONTROL;14;4;Millepora sp;14-4-2020;147.3095833;90
CONTROL;14;5;Pocillopora verrucose;14-4-2020;160.3547101;90
CONTROL;14;6;Acropora verweyi;14-4-2020;121.9064544;90
CONTROL;14;7;Pocillopora verrucose;14-4-2020;161.5638712;100
CONTROL;14;8;Porites cylindrica;14-4-2020;139.5992645;90
CONTROL;14;9;Porites cylindrica;14-4-2020;120.9559486;10
CONTROL;14;10;Millepora sp;14-4-2020;137.4902257;90
CONTROL;14;11;Porites cylindrica;14-4-2020;;0
CONTROL;14;12;Acropora verweyi;14-4-2020;93.98057054;100
